åé,ì˙,éû,ãCâ∑,ê‚ëŒéºìx,êÑíËì˙éÀó ,â∫å¸Ç´ëÂãCï˙éÀ,ìÏñkïó,ìåêºïó,ãCà≥,ç~êÖó ,ïóë¨,ïóå¸,ëæózçÇìx,ëæózï˚à ,ñ@ê¸ñ íºíBì˙éÀó ,êÖïΩñ ìVãÛì˙éÀó ,ñÈä‘ï˙éÀ
6,5,8,20.654326,9.027835,1.287433,1.294911,0.562838,-0.293633,100220.546118,0.000000,0.632363,157.500000,30.984261,82.863656,1.094429,0.724018,0.226050
6,5,9,22.309135,9.141992,1.927188,1.336641,0.359897,-0.606185,100242.622657,0.000000,0.697769,112.500000,43.227081,91.061402,1.366150,0.991524,0.218878
6,5,10,23.856066,8.773978,2.387675,1.355688,1.089874,-0.730026,100153.608684,0.000000,1.286863,135.000000,55.410665,101.361724,1.166326,1.427506,0.232665
6,5,11,25.067585,8.495534,2.644874,1.390732,1.283716,-0.051178,100188.553918,0.000000,1.283716,180.000000,66.960783,117.863265,1.247989,1.496428,0.223695
6,5,12,24.587031,8.902877,2.740538,1.404348,0.800776,-0.033921,100113.293397,0.000000,0.800776,180.000000,75.640214,153.442269,1.095449,1.679314,0.199698
6,5,13,25.085049,8.557348,2.349414,1.404654,1.131201,0.051401,100045.922632,0.000000,1.131201,180.000000,75.311004,209.516001,0.846420,1.530658,0.210152
6,5,14,25.163938,8.651480,1.768193,1.413378,0.871134,0.107451,100027.941863,0.000000,0.871134,180.000000,66.321991,243.443660,0.352307,1.445544,0.203137
6,5,15,24.803300,8.815487,1.330591,1.421596,-0.401534,0.036805,100039.510752,0.000000,0.401534,360.000000,54.702634,259.352229,0.016879,1.316815,0.187116
6,5,16,24.321562,9.428454,0.901087,1.421599,-0.673666,0.355987,100090.904087,0.000000,0.758616,337.500000,42.505243,269.458383,0.075924,0.849789,0.176735
6,5,17,23.567369,9.895200,0.572956,1.430389,-0.773685,0.192030,100141.136157,0.000000,0.788278,337.500000,30.268141,277.590232,0.005979,0.569942,0.151797
6,5,18,22.506450,10.013194,0.328832,1.418006,-0.268827,-0.316710,100125.105405,0.000000,0.414038,45.000000,18.245513,285.169062,0.000000,0.328832,0.141672
6,5,19,21.462481,10.513109,0.082864,1.385755,0.162456,-0.820497,100117.410315,0.000000,0.820497,90.000000,6.651740,292.950893,0.000000,0.082864,0.152011
6,5,20,20.988211,10.928519,0.000975,1.386217,0.457391,-1.244789,100141.005479,0.000000,1.325071,112.500000,-4.257662,301.503088,0.000000,0.000975,0.141671
6,5,21,20.493711,11.384952,0.000000,1.374319,0.017190,-0.867709,100064.460003,0.000000,0.867709,90.000000,-14.131790,311.357943,0.000000,0.000000,0.143320
6,5,22,19.964989,11.556215,0.000000,1.349197,-0.436535,-0.640224,100021.209236,0.000000,0.761384,45.000000,-22.476506,323.014938,0.000000,0.000000,0.157540
6,5,23,19.536048,11.877294,0.000000,1.394613,-0.425525,-0.425166,100139.161243,0.564259,0.601529,45.000000,-28.640742,336.766661,0.000000,0.000000,0.103325
6,6,0,19.352671,11.903134,0.000000,1.414941,-0.172152,-1.343372,100051.250262,2.772028,1.343372,90.000000,-31.804809,352.301449,0.000000,0.000000,0.079246
6,6,1,18.925228,11.694906,0.000000,1.417947,-0.120091,-1.483986,99997.422393,3.639755,1.483986,90.000000,-31.713250,8.551395,0.000000,0.000000,0.067525
6,6,2,18.647531,11.806258,0.000000,1.400157,-0.533949,-1.443240,100007.382287,3.801014,1.537714,67.500000,-28.265547,24.011711,0.000000,0.000000,0.079674
6,6,3,18.560538,11.753115,0.000000,1.399952,-0.817816,-1.385114,99944.829780,5.988521,1.592643,67.500000,-21.970257,37.627663,0.000000,0.000000,0.078114
6,6,4,18.462998,11.895583,0.000000,1.390505,-0.630787,-1.666485,99910.521727,4.649602,1.781023,67.500000,-13.534891,49.161372,0.000000,0.000000,0.085586
6,6,5,18.426566,11.919680,0.000975,1.387225,-0.836441,-1.592196,99924.165326,4.513851,1.791089,67.500000,-3.601193,58.921830,0.000000,0.000975,0.088129
6,6,6,18.207586,11.617248,0.007126,1.401671,-0.913691,-1.558258,99957.817666,6.104375,1.789297,67.500000,7.346363,67.409858,0.000000,0.007126,0.069255
6,6,7,18.282508,11.686778,0.160524,1.375114,-0.812187,-1.918853,99917.381119,3.680769,2.083600,67.500000,18.963842,75.155834,0.000000,0.160524,0.097325
6,6,8,18.296345,11.626042,0.366697,1.359405,-1.158876,-1.913846,99953.968951,3.400854,2.211646,67.500000,30.999809,82.729482,0.000000,0.366697,0.113314
6,6,9,18.620660,11.632463,0.219451,1.381236,-0.997016,-1.650844,99954.247499,1.334989,1.906722,67.500000,43.241014,90.902923,0.000000,0.219451,0.098050
6,6,10,18.746707,11.875490,0.288797,1.400883,-0.535501,-1.789651,99946.097308,3.640501,1.858350,67.500000,55.428766,101.158555,0.000000,0.288797,0.080961
6,6,11,18.869075,11.982343,0.721019,1.411397,-0.957927,-1.708108,99941.562174,2.382513,1.944669,67.500000,66.996036,117.578146,0.004607,0.716778,0.072933
6,6,12,19.536540,11.750625,0.945208,1.411230,-0.651208,-1.576333,99862.560672,1.654379,1.705548,67.500000,75.721303,153.128996,0.011087,0.934463,0.086717
6,6,13,19.860984,11.869950,1.100553,1.410358,-0.345856,-1.665541,99881.815793,0.215370,1.671113,67.500000,75.423643,209.544418,0.012250,1.088698,0.094242
6,6,14,19.703106,12.224673,1.076401,1.410043,-0.710974,-1.508732,99874.735171,0.353119,1.665965,67.500000,66.420353,243.594710,0.056475,1.024642,0.091317
6,6,15,20.043449,12.484182,0.645372,1.418573,-0.619435,-0.660239,99874.192559,0.396724,0.904866,45.000000,54.791577,259.481286,0.005482,0.640892,0.089778
6,6,16,19.909376,12.644740,0.358885,1.432229,-0.719551,-0.888739,99869.112745,2.303479,1.137233,45.000000,42.591748,269.563201,0.000000,0.358885,0.073365
6,6,17,19.590429,12.778229,0.429937,1.430820,-0.142499,-0.947724,99930.879451,2.088968,0.947724,90.000000,30.355869,277.677909,0.000000,0.429937,0.068231
6,6,18,19.670194,13.016608,0.175311,1.421687,-0.273490,-0.540739,99809.015672,1.731029,0.604238,67.500000,18.336627,285.244325,0.000000,0.175311,0.078999
6,6,19,19.242888,13.008087,0.028839,1.415480,-0.000288,-0.594757,99897.761147,0.318867,0.594757,90.000000,6.747707,293.016025,0.000000,0.028839,0.076465
6,6,20,19.024436,12.790295,0.000828,1.369147,0.372423,-0.802768,99965.499303,0.000000,0.884181,112.500000,-4.155861,301.558153,0.000000,0.000828,0.118344
6,6,21,19.123947,12.384526,0.000000,1.362929,-0.757029,-0.980342,99933.037334,0.000000,1.228507,45.000000,-14.023826,311.400526,0.000000,0.000000,0.126590
6,6,22,18.930852,12.614895,0.000000,1.389039,-0.667758,-1.002919,99944.780999,0.013445,1.182116,67.500000,-22.363277,323.039700,0.000000,0.000000,0.096548
6,6,23,18.969849,12.713767,0.000000,1.405260,-0.603742,-1.257039,99978.877970,0.000000,1.392395,67.500000,-28.525285,336.765899,0.000000,0.000000,0.081120
6,7,0,19.198037,12.673535,0.000000,1.419436,-0.823963,-1.034812,99917.563818,0.000000,1.314353,45.000000,-31.699200,352.266504,0.000000,0.000000,0.071594
6,7,1,19.086545,12.428412,0.000000,1.461505,-0.875611,-1.115713,99916.761323,1.339464,1.408079,45.000000,-31.618324,8.486833,0.000000,0.000000,0.027252
6,7,2,18.973054,12.275175,0.000000,1.462354,-0.727257,-1.141283,99961.226932,3.674890,1.332718,67.500000,-28.186127,23.925763,0.000000,0.000000,0.024091
6,7,3,18.859991,12.173374,0.000000,1.441935,-0.631537,-1.072961,99993.883994,2.585733,1.232965,67.500000,-21.907693,37.530311,0.000000,0.000000,0.042210
6,7,4,18.550449,12.251713,0.000000,1.427816,-0.265499,-1.044873,99986.064799,0.803469,1.066939,67.500000,-13.487819,49.059150,0.000000,0.000000,0.050046
6,7,5,18.376514,12.262903,0.001646,1.407172,-0.763108,-0.842960,100034.572662,0.019939,1.135662,45.000000,-3.567090,58.816980,0.000000,0.001646,0.067169
6,7,6,18.842580,12.382929,0.060935,1.377112,-0.790985,-0.805465,100088.522525,0.000000,1.128861,45.000000,7.370212,67.301449,0.000000,0.060935,0.106679
6,7,7,19.395313,12.377809,0.290784,1.398288,-0.505691,-0.955172,100110.195668,0.000000,1.075984,67.500000,18.980059,75.040564,0.000000,0.290784,0.096770
6,7,8,20.362911,12.270511,0.744026,1.389783,-0.383228,-1.480516,100117.221909,0.000000,1.514473,67.500000,31.011084,82.601432,0.116846,0.683826,0.125153
6,7,9,22.496307,11.940769,1.655431,1.337102,-0.080083,-1.280617,100081.730794,0.000000,1.280617,90.000000,43.250675,90.751725,0.769628,1.128089,0.222362
6,7,10,23.900657,11.562064,2.410389,1.336556,-0.054829,-1.643899,100018.466394,0.000000,1.643899,90.000000,55.442295,100.964404,1.443838,1.221308,0.252750
6,7,11,25.197874,11.463334,2.746208,1.356640,-0.295554,-1.703351,100012.000259,0.000000,1.703351,90.000000,67.025829,117.303680,1.554561,1.314953,0.260610
6,7,12,26.314339,12.025767,3.141042,1.361931,-0.053159,-1.420983,99918.439587,0.000000,1.420983,90.000000,75.795626,152.818142,2.035407,1.167864,0.279664
6,7,13,27.271876,11.957876,3.089263,1.400428,0.354069,-1.821030,99842.381257,0.000000,1.821030,90.000000,75.530913,209.558201,1.903116,1.246509,0.262264
6,7,14,28.033504,11.959076,2.558534,1.445326,0.981812,-1.471252,99804.717562,0.000000,1.734983,112.500000,66.515458,243.731954,1.241538,1.419836,0.234291
6,7,15,27.903781,12.103365,2.133396,1.475677,0.622325,-1.134315,99822.501615,0.000000,1.286124,112.500000,54.878138,259.599864,1.032772,1.288661,0.201049
6,7,16,27.715256,11.983804,1.434169,1.523648,0.474337,-1.169161,99796.812027,0.000000,1.261685,112.500000,42.676114,269.659595,0.461617,1.121260,0.148881
6,7,17,27.424582,12.152771,0.723614,1.561352,0.551127,-1.007366,99827.500959,0.000000,1.141592,112.500000,30.441387,277.758366,0.102185,0.671842,0.104723
6,7,18,26.250225,12.993967,0.410607,1.536357,1.269115,-0.443262,99858.841597,0.000000,1.342138,157.500000,18.425267,285.313084,0.047946,0.395453,0.103832
6,7,19,24.575351,12.734338,0.089534,1.529570,1.430995,0.486578,99863.489899,0.000000,1.508272,202.500000,6.840777,293.075089,0.000000,0.089534,0.074225
6,7,20,23.431477,12.333447,0.001223,1.537386,1.239022,0.597141,99920.009681,0.000000,1.373223,202.500000,-4.057523,301.607456,0.000000,0.001223,0.041903
6,7,21,22.750422,12.348518,0.000000,1.474816,0.710296,0.245157,99938.910448,0.000000,0.750045,202.500000,-13.920026,311.437676,0.000000,0.000000,0.090016
6,7,22,21.941635,12.350317,0.000000,1.407801,0.824526,0.368837,99885.218385,0.000000,0.902910,202.500000,-22.255015,323.059591,0.000000,0.000000,0.139993
6,7,23,21.335327,12.502263,0.000000,1.371021,0.705252,0.004924,99939.698261,0.000000,0.705252,180.000000,-28.415602,336.761318,0.000000,0.000000,0.164092
6,8,0,20.876579,12.707459,0.000000,1.354342,0.518246,0.067718,99889.861243,0.000000,0.518246,180.000000,-31.600025,352.229477,0.000000,0.000000,0.171227
6,8,1,20.385337,12.784641,0.000000,1.367032,0.826836,0.039160,99821.395412,0.000000,0.826836,180.000000,-31.530065,8.422179,0.000000,0.000000,0.148367
6,8,2,19.707326,12.904264,0.000000,1.342406,-0.262321,0.087564,99815.446651,0.000000,0.275862,337.500000,-28.113214,23.841514,0.000000,0.000000,0.159041
6,8,3,19.987276,12.617401,0.000000,1.310011,-1.004649,0.472331,99834.179354,0.000000,1.108928,337.500000,-21.851222,37.435936,0.000000,0.000000,0.197185
6,8,4,19.286836,12.652377,0.000000,1.320630,0.214804,0.957943,99824.712412,0.000000,0.967226,247.500000,-13.446339,48.960729,0.000000,0.000000,0.172212
6,8,5,18.844685,12.708565,0.004179,1.302400,0.812986,0.340939,99822.529403,0.000000,0.881573,202.500000,-3.538098,58.716496,0.000000,0.004179,0.181434
6,8,6,19.714883,12.937457,0.191062,1.286623,-0.465810,-0.013358,99829.433440,0.000000,0.465810,0.000000,7.389357,67.197900,0.335602,0.147900,0.214979
6,8,7,20.930387,13.254123,0.661528,1.323856,0.306491,0.038491,99858.915220,0.000000,0.306491,180.000000,18.991881,74.930725,0.434677,0.520069,0.202830
6,8,8,22.270831,13.299685,1.139608,1.379223,0.893708,0.342410,99811.502914,0.000000,0.956713,202.500000,31.018150,82.479601,0.599552,0.830653,0.175489
6,8,9,22.970527,13.185601,1.222577,1.418336,1.234139,0.372579,99783.885457,0.000000,1.282776,202.500000,43.256140,90.607935,0.183104,1.097103,0.151158
6,8,10,22.554349,13.530984,0.825193,1.452784,1.436908,0.841878,99744.844001,0.194338,1.649703,202.500000,55.451342,100.779467,0.023555,0.805792,0.107906
6,8,11,22.342090,13.834804,0.848225,1.464118,1.105726,0.202692,99711.296332,0.498855,1.105726,180.000000,67.050255,117.040286,0.006084,0.842622,0.092095
6,8,12,22.358618,13.815205,0.573958,1.483582,0.757056,0.588816,99648.553242,0.021679,0.951675,225.000000,75.863199,152.510468,0.002343,0.571686,0.072979
6,8,13,22.362374,14.111930,0.461951,1.502232,0.516572,0.151946,99560.959687,1.094509,0.535397,202.500000,75.632761,209.557243,0.000000,0.461951,0.054409
6,8,14,22.430930,14.145515,0.713306,1.502267,0.776201,0.028715,99500.621928,0.011476,0.776201,180.000000,66.607266,243.855214,0.004489,0.709186,0.055818
6,8,15,23.129296,14.410780,0.589840,1.521834,0.806120,0.398763,99422.618112,0.528796,0.897358,202.500000,54.962268,259.707881,0.005878,0.585027,0.051028
6,8,16,22.811254,14.684496,0.479553,1.534304,0.278958,0.325472,99371.826667,0.250356,0.427397,225.000000,42.758280,269.747525,0.000000,0.479553,0.031815
6,8,17,22.414818,14.796714,0.432965,1.540925,0.413227,0.172671,99346.811751,0.104286,0.447851,202.500000,30.524628,277.831581,0.000000,0.432965,0.016821
6,8,18,22.131909,14.848572,0.125724,1.528493,0.429278,-0.436385,99346.798631,0.376565,0.612116,135.000000,18.511358,285.375332,0.000000,0.125724,0.023297
6,8,19,21.594174,14.764042,0.010493,1.514342,-0.091375,-0.393919,99278.999217,1.920917,0.398901,67.500000,6.930875,293.128094,0.000000,0.010493,0.026175
6,8,20,21.255760,14.790234,0.000508,1.506787,-0.019066,0.563149,99318.290120,4.909502,0.563149,270.000000,-3.962724,301.651020,0.000000,0.000508,0.026667
6,8,21,21.731128,15.304121,0.000000,1.517355,0.717827,0.495887,99385.783873,6.875980,0.858225,225.000000,-13.820467,311.469434,0.000000,0.000000,0.026027
6,8,22,21.547717,15.476696,0.000000,1.480230,0.822947,0.749330,99323.078746,0.132427,1.111768,225.000000,-22.151793,323.074672,0.000000,0.000000,0.059315
6,8,23,21.428140,15.401493,0.000000,1.435403,0.589928,0.765836,99367.667021,0.004985,0.958670,225.000000,-28.311750,336.752993,0.000000,0.000000,0.101645
6,9,0,21.365663,15.099285,0.000000,1.436336,-0.318569,0.813463,99343.866589,0.068050,0.873453,292.500000,-31.507324,352.190449,0.000000,0.000000,0.099409
6,9,1,21.052396,14.775061,0.000000,1.422431,0.255266,0.681813,99260.434908,0.150705,0.727599,247.500000,-31.448496,8.357511,0.000000,0.000000,0.106790
6,9,2,20.810308,14.491299,0.000000,1.437797,0.252988,0.474134,99290.414505,0.026889,0.534857,247.500000,-28.046816,23.759035,0.000000,0.000000,0.086397
6,9,3,20.443558,14.234608,0.000000,1.409219,0.065945,0.263041,99316.066183,0.000000,0.268255,247.500000,-21.800836,37.344610,0.000000,0.000000,0.107383
6,9,4,20.071622,13.440840,0.000000,1.342396,0.342291,0.384360,99300.066530,0.000000,0.513820,225.000000,-13.410429,48.866178,0.000000,0.000000,0.166536
6,9,5,19.834883,12.055869,0.003234,1.292303,-1.023623,0.279626,99270.919387,0.000000,1.052713,337.500000,-3.514185,58.620449,0.000000,0.003234,0.211761
6,9,6,19.846233,12.239237,0.165492,1.266438,-0.462042,0.000915,99377.663835,0.000000,0.462042,360.000000,7.403842,67.099285,0.078059,0.155433,0.237860
6,9,7,21.031359,11.201905,0.620759,1.283828,-1.110490,0.419479,99347.319983,0.000000,1.186487,337.500000,18.999365,74.826398,0.476988,0.465472,0.244956
6,9,8,22.459333,10.778221,1.386730,1.277310,-1.678169,0.349690,99332.221706,0.000000,1.684246,337.500000,31.021075,82.364083,1.269989,0.732237,0.281374
6,9,9,23.860796,10.085652,2.152269,1.291487,-1.257684,-0.003046,99410.112669,0.000000,1.257684,0.000000,43.257485,90.471671,1.981418,0.794447,0.296967
6,9,10,25.114529,9.630465,2.733030,1.316665,-1.615447,-0.066877,99372.974049,0.000000,1.615447,0.000000,55.455994,100.603930,2.260351,0.871200,0.298780
6,9,11,25.938990,10.000163,3.230965,1.330581,-1.761280,0.233846,99337.231926,0.000000,1.761280,360.000000,67.069407,116.788366,2.503903,0.924926,0.302800
6,9,12,26.167812,9.693837,3.437843,1.346443,-1.619836,0.519723,99359.810231,0.000000,1.695423,337.500000,75.924047,152.206745,2.628635,0.888135,0.291941
6,9,13,26.853634,9.580115,3.320764,1.344324,-1.684297,0.222361,99247.125707,0.000000,1.684297,360.000000,75.729130,209.541478,2.263538,1.127076,0.309128
6,9,14,27.206834,9.891858,3.136906,1.346421,-1.493805,-0.153892,99238.245317,0.000000,1.493805,0.000000,66.695732,243.964327,2.242943,1.076949,0.314832
6,9,15,26.942287,9.482041,2.903159,1.324744,-1.706736,0.277468,99249.499535,0.000000,1.706736,360.000000,55.043916,259.805263,2.878832,0.543693,0.330663
6,9,16,26.586358,9.715610,2.352770,1.312354,-1.906450,0.160819,99198.607248,0.000000,1.906450,360.000000,42.838186,269.826953,2.875512,0.397623,0.335213
6,9,17,24.764683,10.453604,1.616029,1.311683,-2.385243,0.546690,99237.583056,0.000000,2.412887,337.500000,30.605524,277.897539,2.415073,0.386456,0.296195
6,9,18,22.929128,9.562654,0.831329,1.303281,-2.516257,0.409713,99295.725752,0.000000,2.516257,360.000000,18.594827,285.431068,1.652337,0.304442,0.265336
6,9,19,20.621698,10.184652,0.237300,1.250996,-1.577546,0.247023,99335.702758,0.000000,1.577546,360.000000,7.017922,293.175052,0.755975,0.144936,0.269290
6,9,20,19.578978,10.061283,0.004016,1.221278,-1.372029,0.178755,99429.562465,0.000000,1.372029,360.000000,-3.871545,301.688872,0.000000,0.004016,0.277538
6,9,21,19.307119,9.963055,0.000000,1.219039,-1.644109,0.018580,99487.773470,0.000000,1.644109,360.000000,-13.725225,311.495842,0.000000,0.000000,0.274217
6,9,22,18.449884,10.004916,0.000000,1.208701,-0.345413,-0.558430,99445.719068,0.000000,0.648106,67.500000,-22.053678,323.085002,0.000000,0.000000,0.267125
6,9,23,17.811987,10.130033,0.000000,1.205190,0.580939,-0.075631,99493.198596,0.000000,0.580939,180.000000,-28.213785,336.740996,0.000000,0.000000,0.257764
6,10,0,17.909259,10.026304,0.000000,1.171121,-1.145927,-0.730718,99446.115881,0.000000,1.338332,22.500000,-31.421134,352.149499,0.000000,0.000000,0.293790
6,10,1,16.583238,10.221366,0.000000,1.163759,0.562347,-0.457898,99340.238249,0.000000,0.721423,135.000000,-31.373639,8.292906,0.000000,0.000000,0.274638
6,10,2,16.157369,10.356868,0.000000,1.193673,0.598538,0.193611,99331.569489,0.000000,0.627069,202.500000,-27.986938,23.678399,0.000000,0.000000,0.236286
6,10,3,17.001126,9.596669,0.000000,1.208836,-0.911599,-0.716670,99356.825674,0.000000,1.151360,45.000000,-21.756526,37.256402,0.000000,0.000000,0.237878
6,10,4,16.179685,9.969605,0.000000,1.213678,0.309700,-0.560935,99291.137476,0.000000,0.636754,112.500000,-13.380068,48.775567,0.000000,0.000000,0.216722
6,10,5,16.025798,10.210549,0.003896,1.231869,0.280427,-0.106035,99279.075027,0.000000,0.299659,157.500000,-3.495314,58.528909,0.000000,0.003896,0.195490
6,10,6,17.478765,9.019165,0.112437,1.262703,-0.883550,-0.438832,99358.080902,0.000000,0.984228,22.500000,7.413716,67.005677,0.000000,0.112437,0.193561
6,10,7,17.582860,9.802663,0.349610,1.281428,0.025552,-0.735361,99353.387954,0.000000,0.735361,90.000000,19.002568,74.727658,0.000000,0.349610,0.176923
6,10,8,18.440659,10.539011,0.627857,1.291984,-0.535322,-1.031667,99358.627459,0.000000,1.157994,67.500000,31.019926,82.254966,0.007958,0.623756,0.183655
6,10,9,19.810997,9.742789,0.845427,1.312194,-0.851173,-1.143062,99388.586517,0.000000,1.410138,45.000000,43.254792,90.343045,0.023965,0.829005,0.191380
6,10,10,20.696791,10.318147,1.061044,1.322062,-0.862116,-1.442135,99351.482424,0.000000,1.662276,67.500000,55.456344,100.437969,0.033318,1.033600,0.199779
6,10,11,20.634591,11.610248,1.075705,1.409656,-1.005165,-1.481655,99377.984387,0.421269,1.758447,45.000000,67.083380,116.548302,0.053196,1.026707,0.110897
6,10,12,21.075134,11.980745,1.211067,1.455344,-0.414726,-2.342332,99279.594986,0.427664,2.342332,90.000000,75.978196,151.907746,0.071721,1.141483,0.074350
6,10,13,21.962690,12.422867,1.383614,1.435141,-0.099828,-1.920669,99258.100792,0.000000,1.920669,90.000000,75.819964,209.510881,0.123489,1.263887,0.113095
6,10,14,22.311306,12.551651,2.931515,1.468189,-0.081511,-1.938597,99222.917568,0.000000,1.938597,90.000000,66.780807,244.059143,1.963034,1.127480,0.087376
6,10,15,21.737646,13.152001,1.555481,1.466968,-0.496841,-2.381065,99158.936407,0.000000,2.389950,67.500000,55.123027,259.891942,0.293574,1.314638,0.076551
6,10,16,21.870065,13.201587,1.205864,1.469513,-0.347391,-2.410648,99122.854506,0.000000,2.410648,90.000000,42.915770,269.897847,0.178591,1.084258,0.076780
